date,cumulative_return,Ticker
2023-10-03 05:30:00,,ADANIENT
2023-10-04 05:30:00,0.03254791077599739,ADANIENT
2023-10-05 05:30:00,0.033134359618808285,ADANIENT
2023-10-06 05:30:00,0.038056340978112724,ADANIENT
2023-10-09 05:30:00,0.023185673892553993,ADANIENT
2023-10-10 05:30:00,0.04651795999581099,ADANIENT
2023-10-11 05:30:00,0.04245470729919343,ADANIENT
2023-10-12 05:30:00,0.049890040841972905,ADANIENT
2023-10-13 05:30:00,0.028191433657974718,ADANIENT
2023-10-16 05:30:00,0.01763535448738085,ADANIENT
2023-10-17 05:30:00,0.017237407058330767,ADANIENT
2023-10-18 05:30:00,0.008000837784061243,ADANIENT
2023-10-19 05:30:00,0.006262435857157911,ADANIENT
2023-10-20 05:30:00,0.002722798198764531,ADANIENT
2023-10-23 05:30:00,-0.032924913603518347,ADANIENT
2023-10-25 05:30:00,-0.05456068698292982,ADANIENT
2023-10-26 05:30:00,-0.07709707822808642,ADANIENT
2023-10-27 05:30:00,-0.05259189443920809,ADANIENT
2023-10-30 05:30:00,-0.03692533249554908,ADANIENT
2023-10-31 05:30:00,-0.038789402031626063,ADANIENT
2023-11-01 05:30:00,-0.07119070059692079,ADANIENT
2023-11-02 05:30:00,-0.0720284846580791,ADANIENT
2023-11-03 05:30:00,-0.06593360561315298,ADANIENT
2023-11-06 05:30:00,-0.05916849931930024,ADANIENT
2023-11-07 05:30:00,-0.06446748350612608,ADANIENT
2023-11-08 05:30:00,-0.05332495549272154,ADANIENT
2023-11-09 05:30:00,-0.07230076447795541,ADANIENT
2023-11-10 05:30:00,-0.07630118336998604,ADANIENT
2023-11-12 05:30:00,-0.07368310817886659,ADANIENT
2023-11-13 05:30:00,-0.07271965650853451,ADANIENT
2023-11-15 05:30:00,-0.06779767514922996,ADANIENT
2023-11-16 05:30:00,-0.07596606974552278,ADANIENT
2023-11-17 05:30:00,-0.07475128285684329,ADANIENT
2023-11-20 05:30:00,-0.09944496805948244,ADANIENT
2023-11-21 05:30:00,-0.07984082102837975,ADANIENT
2023-11-22 05:30:00,-0.08989422976227857,ADANIENT
2023-11-23 05:30:00,-0.08880511048277295,ADANIENT
2023-11-24 05:30:00,-0.06777673054770128,ADANIENT
2023-11-28 05:30:00,0.015184836108492972,ADANIENT
2023-11-29 05:30:00,0.00391664048591478,ADANIENT
2023-11-30 05:30:00,-0.012022201277620548,ADANIENT
2023-12-01 05:30:00,-0.010283799350717437,ADANIENT
2023-12-04 05:30:00,0.060299507801863994,ADANIENT
2023-12-05 05:30:00,0.23964813069431345,ADANIENT
2023-12-06 05:30:00,0.2080636715886479,ADANIENT
2023-12-07 05:30:00,0.20940412608650116,ADANIENT
2023-12-08 05:30:00,0.18217614409885852,ADANIENT
2023-12-11 05:30:00,0.196271860927846,ADANIENT
2023-12-12 05:30:00,0.19704681118441725,ADANIENT
2023-12-13 05:30:00,0.20433553251649395,ADANIENT
2023-12-14 05:30:00,0.21229448109749716,ADANIENT
2023-12-15 05:30:00,0.2532411770866061,ADANIENT
2023-12-18 05:30:00,0.24854958634411983,ADANIENT
2023-12-19 05:30:00,0.23206618494083164,ADANIENT
2023-12-20 05:30:00,0.16613257932767844,ADANIENT
2023-12-21 05:30:00,0.17279296261388644,ADANIENT
2023-12-22 05:30:00,0.17639543407686675,ADANIENT
2023-12-26 05:30:00,0.2003141690229342,ADANIENT
2023-12-27 05:30:00,0.19105665514713577,ADANIENT
2023-12-28 05:30:00,0.17704471672426436,ADANIENT
2023-12-29 05:30:00,0.1934024505183789,ADANIENT
2024-01-01 05:30:00,0.2219918316054037,ADANIENT
2024-01-02 05:30:00,0.22835899047020658,ADANIENT
2024-01-03 05:30:00,0.25793276782909214,ADANIENT
2024-01-04 05:30:00,0.2559639752853704,ADANIENT
2024-01-05 05:30:00,0.25944077913917707,ADANIENT
2024-01-08 05:30:00,0.241386532621217,ADANIENT
2024-01-09 05:30:00,0.26279191538380986,ADANIENT
2024-01-10 05:30:00,0.29781128914022426,ADANIENT
2024-01-11 05:30:00,0.2905644570112056,ADANIENT
2024-01-12 05:30:00,0.30028275212064104,ADANIENT
2024-01-15 05:30:00,0.2941669284741859,ADANIENT
2024-01-16 05:30:00,0.28034349146507487,ADANIENT
2024-01-17 05:30:00,0.24454916745208943,ADANIENT
2024-01-18 05:30:00,0.22270394805738847,ADANIENT
2024-01-19 05:30:00,0.2213425489580063,ADANIENT
2024-01-20 05:30:00,0.25160749816734773,ADANIENT
2024-01-23 05:30:00,0.2133417111739453,ADANIENT
2024-01-24 05:30:00,0.21623206618494106,ADANIENT
2024-01-25 05:30:00,0.2121059796837368,ADANIENT
2024-01-29 05:30:00,0.28375746151429504,ADANIENT
2024-01-30 05:30:00,0.29483715572311264,ADANIENT
2024-01-31 05:30:00,0.3161587600795899,ADANIENT
2024-02-01 05:30:00,0.3209760184312498,ADANIENT
2024-02-02 05:30:00,0.3226306419520373,ADANIENT
2024-02-05 05:30:00,0.3293329144413031,ADANIENT
2024-02-06 05:30:00,0.34202534296785037,ADANIENT
2024-02-07 05:30:00,0.3529584249659654,ADANIENT
2024-02-08 05:30:00,0.3273012880929944,ADANIENT
2024-02-09 05:30:00,0.34682165671798115,ADANIENT
2024-02-12 05:30:00,0.32778301392816034,ADANIENT
2024-02-13 05:30:00,0.33142737459419847,ADANIENT
2024-02-14 05:30:00,0.34347052047334814,ADANIENT
2024-02-15 05:30:00,0.33785736726358806,ADANIENT
2024-02-16 05:30:00,0.3503403497748456,ADANIENT
2024-02-19 05:30:00,0.3650853492512307,ADANIENT
2024-02-20 05:30:00,0.35243480992774123,ADANIENT
2024-02-21 05:30:00,0.35017279296261394,ADANIENT
2024-02-22 05:30:00,0.36686564038119185,ADANIENT
2024-02-23 05:30:00,0.3711592836946278,ADANIENT
2024-02-26 05:30:00,0.3939679547596606,ADANIENT
2024-02-27 05:30:00,0.38330715258142223,ADANIENT
2024-02-28 05:30:00,0.3484134464341817,ADANIENT
2024-02-29 05:30:00,0.37622787726463525,ADANIENT
2024-03-01 05:30:00,0.39019792648444884,ADANIENT
2024-03-02 05:30:00,0.39627186092784616,ADANIENT
2024-03-04 05:30:00,0.38952769923552233,ADANIENT
2024-03-05 05:30:00,0.3866163996229972,ADANIENT
2024-03-06 05:30:00,0.3546758822913394,ADANIENT
2024-03-07 05:30:00,0.35157608126505413,ADANIENT
2024-03-11 05:30:00,0.34353335427793485,ADANIENT
2024-03-12 05:30:00,0.3079903654832967,ADANIENT
2024-03-13 05:30:00,0.2173840192690335,ADANIENT
2024-03-14 05:30:00,0.2933081998114986,ADANIENT
2024-03-15 05:30:00,0.31205361817991406,ADANIENT
2024-03-18 05:30:00,0.3034872761545713,ADANIENT
2024-03-19 05:30:00,0.2787517017488743,ADANIENT
2024-03-20 05:30:00,0.27822808671065036,ADANIENT
2024-03-21 05:30:00,0.2845324117708661,ADANIENT
2024-03-22 05:30:00,0.30179076343072575,ADANIENT
2024-03-26 05:30:00,0.3027332704995287,ADANIENT
2024-03-27 05:30:00,0.30782280867106504,ADANIENT
2024-03-28 05:30:00,0.3392397109644989,ADANIENT
2024-04-01 05:30:00,0.36227877264635033,ADANIENT
2024-04-02 05:30:00,0.36925332495549257,ADANIENT
2024-04-03 05:30:00,0.3544664362760497,ADANIENT
2024-04-04 05:30:00,0.34497853178343285,ADANIENT
2024-04-05 05:30:00,0.35084302021154046,ADANIENT
2024-04-08 05:30:00,0.3507382972038957,ADANIENT
2024-04-09 05:30:00,0.33980521520578066,ADANIENT
2024-04-10 05:30:00,0.3580479631375013,ADANIENT
2024-04-12 05:30:00,0.3446015289559117,ADANIENT
2024-04-15 05:30:00,0.3184417216462456,ADANIENT
2024-04-16 05:30:00,0.3012462037909729,ADANIENT
2024-04-18 05:30:00,0.2647607079275318,ADANIENT
2024-04-19 05:30:00,0.2679652319614618,ADANIENT
2024-04-22 05:30:00,0.28321290187454173,ADANIENT
2024-04-23 05:30:00,0.2839459629280552,ADANIENT
2024-04-24 05:30:00,0.2749188396690754,ADANIENT
2024-04-25 05:30:00,0.3049533982615982,ADANIENT
2024-04-26 05:30:00,0.2903550109959159,ADANIENT
2024-04-29 05:30:00,0.290690124620379,ADANIENT
2024-04-30 05:30:00,0.2795894858100323,ADANIENT
2024-05-02 05:30:00,0.27326421614828766,ADANIENT
2024-05-03 05:30:00,0.25384857053094567,ADANIENT
2024-05-06 05:30:00,0.20416797570426226,ADANIENT
2024-05-07 05:30:00,0.18795685412085028,ADANIENT
2024-05-08 05:30:00,0.19826159807309685,ADANIENT
2024-05-09 05:30:00,0.1589276364017176,ADANIENT
2024-05-10 05:30:00,0.17174573253743874,ADANIENT
2024-05-13 05:30:00,0.20624149125562896,ADANIENT
2024-05-14 05:30:00,0.2724054874856008,ADANIENT
2024-05-15 05:30:00,0.27751597025866603,ADANIENT
2024-05-16 05:30:00,0.2741229448109752,ADANIENT
2024-05-17 05:30:00,0.2820190595873915,ADANIENT
2024-05-18 05:30:00,0.281704890564457,ADANIENT
2024-05-21 05:30:00,0.3058959053304011,ADANIENT
2024-05-22 05:30:00,0.3157189234474813,ADANIENT
2024-05-23 05:30:00,0.4189129751806473,ADANIENT
2024-05-24 05:30:00,0.4179285789087861,ADANIENT
2024-05-27 05:30:00,0.37775683317624886,ADANIENT
2024-05-28 05:30:00,0.35890669180018864,ADANIENT
2024-05-29 05:30:00,0.3650853492512307,ADANIENT
2024-05-30 05:30:00,0.3380458686773484,ADANIENT
2024-05-31 05:30:00,0.4289873285160748,ADANIENT
2024-06-03 05:30:00,0.5269661744685306,ADANIENT
2024-06-04 05:30:00,0.2320661849408312,ADANIENT
2024-06-05 05:30:00,0.30499528746465576,ADANIENT
2024-06-06 05:30:00,0.3344433972143679,ADANIENT
2024-06-07 05:30:00,0.3486438370510001,ADANIENT
2024-06-10 05:30:00,0.3488742276678185,ADANIENT
2024-06-11 05:30:00,0.34935595350298443,ADANIENT
2024-06-12 05:30:00,0.3484343910357104,ADANIENT
2024-06-13 05:30:00,0.35084302021154024,ADANIENT
2024-06-14 05:30:00,0.36632108074143876,ADANIENT
2024-06-18 05:30:00,0.38613467378783106,ADANIENT
2024-06-19 05:30:00,0.3663839145460255,ADANIENT
2024-06-20 05:30:00,0.36535762907110647,ADANIENT
2024-06-21 05:30:00,0.3359723531259815,ADANIENT
2024-06-24 05:30:00,0.33819248088805054,ADANIENT
2024-06-25 05:30:00,0.3283485181694412,ADANIENT
2024-06-26 05:30:00,0.3280971829510937,ADANIENT
2024-06-27 05:30:00,0.33004503089328674,ADANIENT
2024-06-28 05:30:00,0.33088281495444494,ADANIENT
2024-07-01 05:30:00,0.3336684469577962,ADANIENT
2024-07-02 05:30:00,0.320850350822075,ADANIENT
2024-07-03 05:30:00,0.3366635249764369,ADANIENT
2024-07-04 05:30:00,0.31710126714839215,ADANIENT
2024-07-05 05:30:00,0.31863022306000577,ADANIENT
2024-07-08 05:30:00,0.30426222641114187,ADANIENT
2024-07-09 05:30:00,0.3030683841239914,ADANIENT
2024-07-10 05:30:00,0.29688972667294933,ADANIENT
2024-07-11 05:30:00,0.289475337731699,ADANIENT
2024-07-12 05:30:00,0.2840925751387573,ADANIENT
2024-07-15 05:30:00,0.2945439313017064,ADANIENT
2024-07-16 05:30:00,0.3024609906796518,ADANIENT
2024-07-18 05:30:00,0.2952979369567488,ADANIENT
2024-07-19 05:30:00,0.259063776311655,ADANIENT
2024-07-22 05:30:00,0.25703214996334633,ADANIENT
2024-07-23 05:30:00,0.25472824379516124,ADANIENT
2024-07-24 05:30:00,0.244402555241386,ADANIENT
2024-07-25 05:30:00,0.24557545292700755,ADANIENT
2024-07-26 05:30:00,0.290396900198973,ADANIENT
2024-07-29 05:30:00,0.2941040946695983,ADANIENT
2024-07-30 05:30:00,0.3106084406744156,ADANIENT
2024-07-31 05:30:00,0.3276364017174569,ADANIENT
2024-08-01 05:30:00,0.3476803853806676,ADANIENT
2024-08-02 05:30:00,0.3240758194575344,ADANIENT
2024-08-05 05:30:00,0.27267776730547655,ADANIENT
2024-08-06 05:30:00,0.28712954236045607,ADANIENT
2024-08-07 05:30:00,0.3345690648235411,ADANIENT
2024-08-08 05:30:00,0.32686145146088563,ADANIENT
2024-08-09 05:30:00,0.33523929207246805,ADANIENT
2024-08-12 05:30:00,0.32024295737773545,ADANIENT
2024-08-13 05:30:00,0.295297936956749,ADANIENT
2024-08-14 05:30:00,0.27347366216357694,ADANIENT
2024-08-16 05:30:00,0.30225154466436255,ADANIENT
2024-08-19 05:30:00,0.299633469473243,ADANIENT
2024-08-20 05:30:00,0.28627081369776897,ADANIENT
2024-08-21 05:30:00,0.3051418996753581,ADANIENT
2024-08-22 05:30:00,0.29816734736621586,ADANIENT
2024-08-23 05:30:00,0.2886584982720697,ADANIENT
2024-08-26 05:30:00,0.2855796418473131,ADANIENT
2024-08-27 05:30:00,0.2847837469892127,ADANIENT
2024-08-28 05:30:00,0.2684050685935693,ADANIENT
2024-08-29 05:30:00,0.2651167661535232,ADANIENT
2024-08-30 05:30:00,0.26478165252905983,ADANIENT
2024-09-02 05:30:00,0.2743323908262636,ADANIENT
2024-09-03 05:30:00,0.2717980940412599,ADANIENT
2024-09-04 05:30:00,0.2618494083150058,ADANIENT
2024-09-05 05:30:00,0.2631060844067432,ADANIENT
2024-09-06 05:30:00,0.2463922923866364,ADANIENT
2024-09-09 05:30:00,0.24165881244109255,ADANIENT
2024-09-10 05:30:00,0.2509791601214779,ADANIENT
2024-09-11 05:30:00,0.23064195203686166,ADANIENT
2024-09-12 05:30:00,0.25290606346214184,ADANIENT
2024-09-13 05:30:00,0.2434181589695248,ADANIENT
2024-09-16 05:30:00,0.25035082207560944,ADANIENT
2024-09-17 05:30:00,0.24628756937899188,ADANIENT
2024-09-18 05:30:00,0.2383705100010467,ADANIENT
2024-09-19 05:30:00,0.23286207979893137,ADANIENT
2024-09-20 05:30:00,0.26023667399727657,ADANIENT
2024-09-23 05:30:00,0.2750863964813062,ADANIENT
2024-09-24 05:30:00,0.2960100534087333,ADANIENT
2024-09-25 05:30:00,0.30070164415121936,ADANIENT
2024-09-26 05:30:00,0.308053199287883,ADANIENT
2024-09-27 05:30:00,0.31125772332181323,ADANIENT
2024-09-30 05:30:00,0.31358257409152746,ADANIENT
2024-10-01 05:30:00,0.33463189862812825,ADANIENT
2024-10-03 05:30:00,0.30526756728453197,ADANIENT
2024-10-04 05:30:00,0.3030264949209338,ADANIENT
2024-10-07 05:30:00,0.2642161482877785,ADANIENT
2024-10-08 05:30:00,0.32399204105141877,ADANIENT
2024-10-09 05:30:00,0.3210807414388941,ADANIENT
2024-10-10 05:30:00,0.3296470834642369,ADANIENT
2024-10-11 05:30:00,0.31414807833280944,ADANIENT
2024-10-14 05:30:00,0.2990260760289034,ADANIENT
2024-10-15 05:30:00,0.3005340873389881,ADANIENT
2024-10-16 05:30:00,0.29265891716410075,ADANIENT
2024-10-17 05:30:00,0.26243585715781736,ADANIENT
2024-10-18 05:30:00,0.2575138757985127,ADANIENT
2024-10-21 05:30:00,0.2305581736307465,ADANIENT
2024-10-22 05:30:00,0.18286731594931394,ADANIENT
2024-10-23 05:30:00,0.18778929730861837,ADANIENT
2024-10-24 05:30:00,0.18554822494502,ADANIENT
2024-10-25 05:30:00,0.12826473976332564,ADANIENT
2024-10-28 05:30:00,0.17233218138024897,ADANIENT
2024-10-29 05:30:00,0.1932558383076759,ADANIENT
2024-10-30 05:30:00,0.24381610639857554,ADANIENT
2024-10-31 05:30:00,0.23457953712430601,ADANIENT
2024-11-01 05:30:00,0.23552204419310896,ADANIENT
2024-11-04 05:30:00,0.2136977693999369,ADANIENT
2024-11-05 05:30:00,0.22130065975494806,ADANIENT
2024-11-06 05:30:00,0.2760498481516389,ADANIENT
2024-11-07 05:30:00,0.24415122002303913,ADANIENT
2024-11-08 05:30:00,0.2269766467692953,ADANIENT
2024-11-11 05:30:00,0.2163158445910569,ADANIENT
2024-11-12 05:30:00,0.20222012776206943,ADANIENT
2024-11-13 05:30:00,0.17989318253220232,ADANIENT
2024-11-14 05:30:00,0.18412399204105157,ADANIENT
2024-11-18 05:30:00,0.18073096659336052,ADANIENT
2024-11-19 05:30:00,0.1819038642789823,ADANIENT
2024-11-21 05:30:00,-0.08528641742590826,ADANIENT
2024-11-22 05:30:00,-0.06670855586972446,ADANIENT
2023-10-03 05:30:00,,ADANIPORTS
2023-10-04 05:30:00,-0.008178975222516205,ADANIPORTS
2023-10-05 05:30:00,-0.0074573009381765365,ADANIPORTS
2023-10-06 05:30:00,-0.0007818138080346593,ADANIPORTS
2023-10-09 05:30:00,-0.04973538609574224,ADANIPORTS
2023-10-10 05:30:00,-0.014313206639403497,ADANIPORTS
2023-10-11 05:30:00,-0.019906182343035983,ADANIPORTS
2023-10-12 05:30:00,-0.019785903295646112,ADANIPORTS
2023-10-13 05:30:00,-0.02122925186432556,ADANIPORTS
2023-10-16 05:30:00,-0.030971854702911084,ADANIPORTS
2023-10-17 05:30:00,-0.03163338946355565,ADANIPORTS
2023-10-18 05:30:00,-0.03945152754390213,ADANIPORTS
2023-10-19 05:30:00,-0.04636757276882397,ADANIPORTS
2023-10-20 05:30:00,-0.04540534038970445,ADANIPORTS
2023-10-23 05:30:00,-0.07210728891027207,ADANIPORTS
